Path,Name,TypeName,Type,Description,Created,CreatedBy,Modified,ModifiedBy
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblindicator_misc_r(Table),crw_as_tblindicator_misc_r,Table,Table,,2/04/2020 10:21:53 AM,ird0sxw,2/04/2020 10:21:53 AM,ird0sxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblindicator_r(Table),crw_as_tblindicator_r,Table,Table,,17/10/2019 5:05:38 PM,ird0sxw,18/02/2020 2:09:54 PM,ird0sxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnamerecord_d(Table),crw_as_tblnamerecord_d,Table,Table,,27/09/2019 3:54:28 PM,ird0sxw,11/12/2019 4:39:21 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnamerecord_f(Table),crw_as_tblnamerecord_f,Table,Table,,27/09/2019 3:54:28 PM,ird0sxw,12/02/2020 2:07:17 PM,ird0sxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnamerecord_r(Table),crw_as_tblnamerecord_r,Table,Table,,3/10/2019 11:18:09 AM,ird0sxw,3/04/2020 10:51:40 AM,ird0sxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_gst_info_d(Table),crw_as_tblnz_acc_gst_info_d,Table,Table,,30/09/2019 8:47:14 AM,ird0sxw,30/09/2019 8:47:14 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_gst_info_f(Table),crw_as_tblnz_acc_gst_info_f,Table,Table,,30/09/2019 8:47:14 AM,ird0sxw,30/09/2019 8:47:14 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_income_d(Table),crw_as_tblnz_acc_income_d,Table,Table,,30/09/2019 8:58:13 AM,ird0sxw,30/09/2019 8:58:13 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_income_f(Table),crw_as_tblnz_acc_income_f,Table,Table,,30/09/2019 8:58:13 AM,ird0sxw,30/09/2019 8:58:13 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_ipe_d(Table),crw_as_tblnz_acc_ipe_d,Table,Table,,30/09/2019 9:35:46 AM,ird0sxw,30/09/2019 9:35:46 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_ipe_f(Table),crw_as_tblnz_acc_ipe_f,Table,Table,,30/09/2019 9:35:46 AM,ird0sxw,30/09/2019 9:35:46 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_itn_d(Table),crw_as_tblnz_acc_itn_d,Table,Table,,30/09/2019 9:50:45 AM,ird0sxw,30/09/2019 9:50:45 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_itn_f(Table),crw_as_tblnz_acc_itn_f,Table,Table,,30/09/2019 9:50:45 AM,ird0sxw,30/09/2019 9:50:45 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_pie_info_d(Table),crw_as_tblnz_acc_pie_info_d,Table,Table,,30/09/2019 10:25:07 AM,ird0sxw,30/09/2019 10:25:07 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_pie_info_f(Table),crw_as_tblnz_acc_pie_info_f,Table,Table,,30/09/2019 10:25:07 AM,ird0sxw,30/09/2019 10:25:07 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_pso_d(Table),crw_as_tblnz_acc_pso_d,Table,Table,,30/09/2019 12:59:35 PM,ird0sxw,1/10/2019 10:10:45 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_acc_pso_f(Table),crw_as_tblnz_acc_pso_f,Table,Table,,30/09/2019 12:59:35 PM,ird0sxw,1/10/2019 10:10:45 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_account_std_d(Table),crw_as_tblnz_account_std_d,Table,Table,,30/09/2019 11:06:58 AM,ird0sxw,30/09/2019 11:06:58 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_account_std_f(Table),crw_as_tblnz_account_std_f,Table,Table,,30/09/2019 11:06:58 AM,ird0sxw,30/09/2019 11:06:58 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_gst_reg_d(Table),crw_as_tblnz_gst_reg_d,Table,Table,,30/09/2019 11:17:25 AM,ird0sxw,30/09/2019 11:17:25 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblnz_gst_reg_f(Table),crw_as_tblnz_gst_reg_f,Table,Table,,30/09/2019 11:17:25 AM,ird0sxw,30/09/2019 11:17:25 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblprofile_d(Table),crw_as_tblprofile_d,Table,Table,,26/09/2019 4:39:18 PM,ird0sxw,27/09/2019 7:58:11 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/crw_as_tblprofile_f(Table),crw_as_tblprofile_f,Table,Table,,26/09/2019 4:39:18 PM,ird0sxw,27/09/2019 7:58:11 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/mp_crw_ae_cm_audit_periods(Table),mp_crw_ae_cm_audit_periods,Table,Table,,3/12/2019 1:48:39 PM,ird0sxw,3/12/2019 1:48:39 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/mp_crw_ae_tax_registrations(Table),mp_crw_ae_tax_registrations,Table,Table,,3/12/2019 4:48:31 PM,ird0sxw,13/04/2020 2:49:48 PM,ird0sxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/mp_crw_as_tblaccount(Table),mp_crw_as_tblaccount,Table,Table,,7/10/2019 3:00:48 PM,ird0sxw,21/10/2019 4:06:46 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/rfn_account_sk_map_r(Table),rfn_account_sk_map_r,Table,Table,,11/04/2020 10:45:24 AM,ird0sxw,11/04/2020 10:45:24 AM,ird0sxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Work/Account/rfn_ae_all_dates(Table),rfn_ae_all_dates,Table,Table,,6/12/2019 9:31:09 AM,ird0sxw,7/05/2020 2:35:54 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW(Folder),EDW,Folder,Folder,,11/02/2020 12:13:25 PM,ird0sxw,11/02/2020 12:13:25 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START(Folder),START,Folder,Folder,,11/02/2020 12:13:25 PM,ird0sxw,11/02/2020 12:13:25 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/account_dim Load(Job),account_dim Load,Job,Job,,17/04/2020 10:48:37 AM,ird0sxw,13/05/2020 12:13:58 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/account_gst_dim Load(Job),account_gst_dim Load,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 12:13:58 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/account_inc_dim Load(Job),account_inc_dim Load,Job,Job,,17/04/2020 9:04:35 AM,ird0sxw,13/05/2020 12:13:58 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/account_pay_dim Load(Job),account_pay_dim Load,Job,Job,,17/04/2020 9:43:06 AM,ird0sxw,17/05/2020 12:36:12 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/account_pie_dim Load(Job),account_pie_dim Load,Job,Job,,17/04/2020 9:57:27 AM,ird0sxw,13/05/2020 12:13:58 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_account_halts Cleanse(Job),crw_ae_account_halts Cleanse,Job,Job,,6/04/2020 1:15:01 PM,ird0sxw,6/05/2020 10:33:06 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_account_halts Commit(Job),crw_ae_account_halts Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:46:37 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_clients Cleanse(Job),crw_ae_clients Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,11/02/2020 12:13:24 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_clients Commit(Job),crw_ae_clients Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:46:58 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_cm_audit_cases Cleanse(Job),crw_ae_cm_audit_cases Cleanse,Job,Job,,6/04/2020 1:16:08 PM,ird0sxw,6/05/2020 5:16:05 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_cm_audit_cases Commit(Job),crw_ae_cm_audit_cases Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:47:25 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_cessation_reasons Cleanse(Job),crw_ae_tax_cessation_reasons Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,4/04/2020 12:17:13 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_cessation_reasons Commit(Job),crw_ae_tax_cessation_reasons Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:47:48 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_exemption_reasons Cleanse(Job),crw_ae_tax_exemption_reasons Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,11/02/2020 12:13:24 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_exemption_reasons Commit(Job),crw_ae_tax_exemption_reasons Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:48:15 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_filing_frequencies Cleanse(Job),crw_ae_tax_filing_frequencies Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,11/02/2020 12:13:24 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_filing_frequencies Commit(Job),crw_ae_tax_filing_frequencies Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:48:38 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_gst Cleanse(Job),crw_ae_tax_gst Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,18/05/2020 8:37:26 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_pay Cleanse(Job),crw_ae_tax_pay Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,18/05/2020 8:38:17 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_pie Cleanse(Job),crw_ae_tax_pie Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,18/05/2020 8:38:05 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_reg_status_codes Cleanse(Job),crw_ae_tax_reg_status_codes Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,11/02/2020 12:13:24 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_reg_status_codes Commit(Job),crw_ae_tax_reg_status_codes Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:50:08 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_registrations Cleanse(Job),crw_ae_tax_registrations Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,26/05/2020 10:43:56 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_types Cleanse(Job),crw_ae_tax_types Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,11/02/2020 12:13:24 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/crw_ae_tax_types Commit(Job),crw_ae_tax_types Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:50:47 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_account_type Cleanse(Job),crw_as_lan_account_type Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:54:50 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_account_type Commit(Job),crw_as_lan_account_type Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:55:01 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_close_reason Cleanse(Job),crw_as_lan_close_reason Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:55:12 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_close_reason Commit(Job),crw_as_lan_close_reason Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:55:24 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_filing Cleanse(Job),crw_as_lan_filing Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:55:37 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_filing Commit(Job),crw_as_lan_filing Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:55:48 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_list_item Cleanse(Job),crw_as_lan_list_item Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:55:59 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_list_item Commit(Job),crw_as_lan_list_item Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:56:09 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_profile_type Cleanse(Job),crw_as_lan_profile_type Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:56:20 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lan_profile_type Commit(Job),crw_as_lan_profile_type Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:56:31 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lannz_employer_group Cleanse(Job),crw_as_lannz_employer_group Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:56:42 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lannz_employer_group Commit(Job),crw_as_lannz_employer_group Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:56:52 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lannz_employer_type Cleanse(Job),crw_as_lannz_employer_type Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:57:02 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lannz_employer_type Commit(Job),crw_as_lannz_employer_type Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:57:14 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lannz_inctax_exmpt_rsn Cleanse(Job),crw_as_lannz_inctax_exmpt_rsn Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:57:27 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_lannz_inctax_exmpt_rsn Commit(Job),crw_as_lannz_inctax_exmpt_rsn Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:57:37 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_rfrnz_filing Commit(Job),crw_as_rfrnz_filing Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:57:48 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblaccount Cleanse(Job),crw_as_tblaccount Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,30/04/2020 6:09:33 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblaccount Commit(Job),crw_as_tblaccount Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:58:10 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblaccount_rel Cleanse(Job),crw_as_tblaccount_rel Cleanse,Job,Job,,15/04/2020 10:11:06 AM,ird0sxw,18/05/2020 8:37:04 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblid Cleanse(Job),crw_as_tblid Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,6/05/2020 9:40:09 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblid Commit(Job),crw_as_tblid Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:58:48 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_audact Cleanse(Job),crw_as_tblindicator_audact Cleanse,Job,Job,,2/04/2020 8:02:40 AM,ird0sxw,6/05/2020 9:40:09 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_audact Commit(Job),crw_as_tblindicator_audact Commit,Job,Job,,2/04/2020 8:02:40 AM,ird0sxw,24/04/2020 8:59:12 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_dontmail Cleanse(Job),crw_as_tblindicator_dontmail Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,18/05/2020 10:29:54 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_dontmail Commit(Job),crw_as_tblindicator_dontmail Commit,Job,Job,,1/04/2020 4:32:53 PM,ird0sxw,24/04/2020 8:59:36 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_exmpt Cleanse(Job),crw_as_tblindicator_exmpt Cleanse,Job,Job,,2/04/2020 7:13:20 AM,ird0sxw,6/05/2020 9:40:09 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_exmpt Commit(Job),crw_as_tblindicator_exmpt Commit,Job,Job,,2/04/2020 7:13:20 AM,ird0sxw,24/04/2020 9:00:00 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_misc Cleanse(Job),crw_as_tblindicator_misc Cleanse,Job,Job,,2/04/2020 10:21:53 AM,ird0sxw,6/05/2020 9:40:09 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblindicator_misc Commit(Job),crw_as_tblindicator_misc Commit,Job,Job,,2/04/2020 10:21:53 AM,ird0sxw,24/04/2020 9:00:54 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnamerecord Cleanse(Job),crw_as_tblnamerecord Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,3/05/2020 2:07:45 PM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnamerecord Commit(Job),crw_as_tblnamerecord Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:01:30 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_gst_info Cleanse(Job),crw_as_tblnz_acc_gst_info Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:01:43 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_gst_info Commit(Job),crw_as_tblnz_acc_gst_info Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:01:56 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_income Cleanse(Job),crw_as_tblnz_acc_income Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:02:08 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_income Commit(Job),crw_as_tblnz_acc_income Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:02:19 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_ipe Cleanse(Job),crw_as_tblnz_acc_ipe Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:02:30 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_ipe Commit(Job),crw_as_tblnz_acc_ipe Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:02:40 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_itn Cleanse(Job),crw_as_tblnz_acc_itn Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:02:52 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_itn Commit(Job),crw_as_tblnz_acc_itn Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:03:02 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_pie_info Cleanse(Job),crw_as_tblnz_acc_pie_info Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:03:11 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_pie_info Commit(Job),crw_as_tblnz_acc_pie_info Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:03:21 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_pso Cleanse(Job),crw_as_tblnz_acc_pso Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:03:33 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_acc_pso Commit(Job),crw_as_tblnz_acc_pso Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:03:45 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_account_std Cleanse(Job),crw_as_tblnz_account_std Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:03:55 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_account_std Commit(Job),crw_as_tblnz_account_std Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:04:06 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_gst_reg Cleanse(Job),crw_as_tblnz_gst_reg Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:04:17 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblnz_gst_reg Commit(Job),crw_as_tblnz_gst_reg Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:04:28 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblprofile Cleanse(Job),crw_as_tblprofile Cleanse,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:04:40 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/START/crw_as_tblprofile Commit(Job),crw_as_tblprofile Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 9:04:49 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/party_account_rel_load(Job),party_account_rel_load,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,26/05/2020 9:43:24 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account Commit(Job),rfn_ae_account Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:51:03 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account Merge Enrich(Job),rfn_ae_account Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 10:29:07 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_gst Commit(Job),rfn_ae_account_gst Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:51:31 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_gst Merge Enrich(Job),rfn_ae_account_gst Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 10:29:07 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_inc Commit(Job),rfn_ae_account_inc Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:52:03 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_inc Merge Enrich(Job),rfn_ae_account_inc Merge Enrich,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,13/05/2020 10:29:07 AM,ird0sxw
/IRD/DIP Data Management/5000 Processes/20 Refined/Account/EDW/rfn_ae_account_pay Commit(Job),rfn_ae_account_pay Commit,Job,Job,,11/02/2020 12:13:24 PM,ird0sxw,24/04/2020 8:52:33 AM,ird0sxw
