Path,Name,TypeName,Type,Description,Created,CreatedBy,Modified,ModifiedBy
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lancustomersubtype_Commit(DeployedJob),crw_ps_lancustomersubtype_Commit,DeployedJob,Deployed job,,10/09/2019 3:32:42 PM,,11/05/2020 10:14:32 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lancustomertype_Cleanse(DeployedJob),crw_ps_lancustomertype_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:32:43 PM,,11/05/2020 10:14:51 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lancustomertype_Commit(DeployedJob),crw_ps_lancustomertype_Commit,DeployedJob,Deployed job,,10/09/2019 3:32:45 PM,,11/05/2020 10:14:45 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lannz_customerclass_Cleanse(DeployedJob),crw_ps_lannz_customerclass_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:32:47 PM,,11/05/2020 10:14:48 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lannz_customerclass_Commit(DeployedJob),crw_ps_lannz_customerclass_Commit,DeployedJob,Deployed job,,10/09/2019 3:32:49 PM,,11/05/2020 10:14:40 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lannz_customersegments_Cleanse(DeployedJob),crw_ps_lannz_customersegments_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:32:51 PM,,11/05/2020 10:14:43 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lannz_customersegments_Commit(DeployedJob),crw_ps_lannz_customersegments_Commit,DeployedJob,Deployed job,,10/09/2019 3:32:53 PM,,11/05/2020 10:13:38 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lanofficelocation_Cleanse(DeployedJob),crw_ps_lanofficelocation_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:32:55 PM,,11/05/2020 10:13:36 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_lanofficelocation_Commit(DeployedJob),crw_ps_lanofficelocation_Commit,DeployedJob,Deployed job,,10/09/2019 3:32:56 PM,,11/05/2020 10:13:43 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomer_Cleanse(DeployedJob),crw_ps_tblcustomer_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:32:58 PM,,11/05/2020 10:13:41 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomer_Commit(DeployedJob),crw_ps_tblcustomer_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:00 PM,,11/05/2020 10:13:28 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomerinfo_Cleanse(DeployedJob),crw_ps_tblcustomerinfo_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:02 PM,,11/05/2020 10:13:25 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomerinfo_Commit(DeployedJob),crw_ps_tblcustomerinfo_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:04 PM,,11/05/2020 10:13:33 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomerlevel_Cleanse(DeployedJob),crw_ps_tblcustomerlevel_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:06 PM,,11/05/2020 10:13:31 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomerlevel_Commit(DeployedJob),crw_ps_tblcustomerlevel_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:08 PM,,11/05/2020 10:14:15 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomerstd_Cleanse(DeployedJob),crw_ps_tblcustomerstd_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:10 PM,,11/05/2020 10:14:12 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblcustomerstd_Commit(DeployedJob),crw_ps_tblcustomerstd_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:12 PM,,11/05/2020 10:14:24 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblid_Cleanse(DeployedJob),crw_ps_tblid_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:14 PM,,11/05/2020 10:14:21 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblid_Commit(DeployedJob),crw_ps_tblid_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:16 PM,,11/05/2020 10:13:55 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblid_ird_Cleanse(DeployedJob),crw_ps_tblid_ird_Cleanse,DeployedJob,Deployed job,,16/10/2019 4:15:44 PM,,11/05/2020 10:15:19 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblid_ird_Commit(DeployedJob),crw_ps_tblid_ird_Commit,DeployedJob,Deployed job,,16/10/2019 4:16:29 PM,,11/05/2020 10:15:06 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblindicator_Cleanse(DeployedJob),crw_ps_tblindicator_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:17 PM,,11/05/2020 10:13:49 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblindicator_Commit(DeployedJob),crw_ps_tblindicator_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:20 PM,,11/05/2020 10:14:04 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblindicator_insolv_Cleanse(DeployedJob),crw_ps_tblindicator_insolv_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:22 PM,,11/05/2020 10:14:01 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblindicator_insolv_Commit(DeployedJob),crw_ps_tblindicator_insolv_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:24 PM,,11/05/2020 10:13:01 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblindicator_sec_Cleanse(DeployedJob),crw_ps_tblindicator_sec_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:25 PM,,11/05/2020 10:13:04 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblindicator_sec_Commit(DeployedJob),crw_ps_tblindicator_sec_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:27 PM,,11/05/2020 10:13:11 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnaics_Cleanse(DeployedJob),crw_ps_tblnaics_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:33 PM,,11/05/2020 10:14:10 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnaics_Commit(DeployedJob),crw_ps_tblnaics_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:35 PM,,11/05/2020 10:14:26 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnamerecord_Cleanse(DeployedJob),crw_ps_tblnamerecord_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:37 PM,,11/05/2020 10:14:19 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnamerecord_Commit(DeployedJob),crw_ps_tblnamerecord_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:39 PM,,11/05/2020 10:13:52 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_accidgedu_Cleanse(DeployedJob),crw_ps_tblnz_accidgedu_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:41 PM,,11/05/2020 10:13:46 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_accidgedu_Commit(DeployedJob),crw_ps_tblnz_accidgedu_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:43 PM,,11/05/2020 10:14:07 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_accidgovr_Cleanse(DeployedJob),crw_ps_tblnz_accidgovr_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:44 PM,,11/05/2020 10:13:58 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_accidgovr_Commit(DeployedJob),crw_ps_tblnz_accidgovr_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:46 PM,,11/05/2020 10:12:58 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_cstcominfo_Cleanse(DeployedJob),crw_ps_tblnz_cstcominfo_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:48 PM,,11/05/2020 10:13:06 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_cstcominfo_Commit(DeployedJob),crw_ps_tblnz_cstcominfo_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:50 PM,,14/05/2020 10:07:05 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_customerstd_Cleanse(DeployedJob),crw_ps_tblnz_customerstd_Cleanse,DeployedJob,Deployed job,,10/09/2019 3:33:52 PM,,11/05/2020 10:13:20 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_customerstd_Commit(DeployedJob),crw_ps_tblnz_customerstd_Commit,DeployedJob,Deployed job,,10/09/2019 3:33:54 PM,,11/05/2020 10:13:23 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_custsegmenthist_Cleanse(DeployedJob),crw_ps_tblnz_custsegmenthist_Cleanse,DeployedJob,Deployed job,,15/10/2019 9:05:05 AM,,11/05/2020 10:15:08 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/crw_ps_tblnz_custsegmenthist_Commit(DeployedJob),crw_ps_tblnz_custsegmenthist_Commit,DeployedJob,Deployed job,,15/10/2019 9:05:07 AM,,11/05/2020 10:15:11 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/individual_Load(DeployedJob),individual_Load,DeployedJob,Deployed job,,19/09/2019 2:50:23 PM,,11/05/2020 10:16:21 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/organisation_Load(DeployedJob),organisation_Load,DeployedJob,Deployed job,,19/09/2019 2:50:24 PM,,11/05/2020 10:16:13 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/party_Load(DeployedJob),party_Load,DeployedJob,Deployed job,,19/09/2019 2:50:24 PM,,11/05/2020 10:16:27 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/EDW/rfn_pe_individual_Commit(DeployedJob),rfn_pe_individual_Commit,DeployedJob,Deployed job,,19/09/2019 2:29:56 PM,,11/05/2020 10:16:38 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/EDW/rfn_pe_individual_Merge_Enrich(DeployedJob),rfn_pe_individual_Merge_Enrich,DeployedJob,Deployed job,,19/09/2019 2:29:58 PM,,11/05/2020 10:16:42 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/EDW/rfn_pe_organisation_Commit(DeployedJob),rfn_pe_organisation_Commit,DeployedJob,Deployed job,,19/09/2019 2:30:00 PM,,11/05/2020 10:16:45 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/EDW/rfn_pe_organisation_Merge_Enrich(DeployedJob),rfn_pe_organisation_Merge_Enrich,DeployedJob,Deployed job,,19/09/2019 2:30:02 PM,,11/05/2020 10:16:49 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/EDW/rfn_pe_timeline_Build_Timeline(DeployedJob),rfn_pe_timeline_Build_Timeline,DeployedJob,Deployed job,,17/12/2019 7:01:13 PM,,11/05/2020 10:16:11 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/EDW/rfn_pe_timeline_Generate_SKeys(DeployedJob),rfn_pe_timeline_Generate_SKeys,DeployedJob,Deployed job,,19/09/2019 2:30:05 PM,,11/05/2020 10:15:31 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/rfn_ps_bankruptcy(DeployedJob),rfn_ps_bankruptcy,DeployedJob,Deployed job,,16/10/2019 4:15:45 PM,,11/05/2020 10:15:20 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/rfn_ps_individual_Commit(DeployedJob),rfn_ps_individual_Commit,DeployedJob,Deployed job,,19/09/2019 2:30:43 PM,,11/05/2020 10:15:27 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/rfn_ps_individual_Merge_Enrich(DeployedJob),rfn_ps_individual_Merge_Enrich,DeployedJob,Deployed job,,19/09/2019 2:30:45 PM,,11/05/2020 10:15:47 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/rfn_ps_organisation_Commit(DeployedJob),rfn_ps_organisation_Commit,DeployedJob,Deployed job,,19/09/2019 2:30:48 PM,,11/05/2020 10:15:35 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/rfn_ps_organisation_Merge_Enrich(DeployedJob),rfn_ps_organisation_Merge_Enrich,DeployedJob,Deployed job,,19/09/2019 2:30:50 PM,,11/05/2020 10:15:51 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/rfn_ps_timeline_Build_Timeline(DeployedJob),rfn_ps_timeline_Build_Timeline,DeployedJob,Deployed job,,17/12/2019 7:00:45 PM,,11/05/2020 10:15:59 AM,ird0mxw
/IRD/DIP Data Management/6000 Deployment/20 Refined/Party/START/rfn_ps_timeline_Generate_SKeys(DeployedJob),rfn_ps_timeline_Generate_SKeys,DeployedJob,Deployed job,,19/09/2019 2:30:54 PM,,3/06/2020 9:17:12 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_client_codes_am(Table),crw_pe_client_codes_am,Table,Table,,12/09/2019 9:08:12 AM,ird0sxw,5/12/2019 5:40:19 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_client_names(Table),crw_pe_client_names,Table,Table,,1/08/2019 3:12:01 PM,ird0lxf,29/10/2019 3:38:45 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_clients(Table),crw_pe_clients,Table,Table,,11/09/2019 10:06:35 AM,ird0sxw,13/09/2019 12:46:37 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_customers(Table),crw_pe_customers,Table,Table,,11/09/2019 10:19:19 AM,ird0sxw,13/09/2019 12:46:53 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_entity_classes(Table),crw_pe_entity_classes,Table,Table,,11/09/2019 12:04:48 PM,ird0sxw,13/09/2019 12:47:36 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_entity_types(Table),crw_pe_entity_types,Table,Table,,11/09/2019 11:50:45 AM,ird0sxw,13/09/2019 12:47:26 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_external_references(Table),crw_pe_external_references,Table,Table,,11/09/2019 11:13:47 AM,ird0sxw,6/12/2019 10:54:33 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_offices(Table),crw_pe_offices,Table,Table,,11/09/2019 12:24:30 PM,ird0sxw,13/09/2019 12:47:41 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_pe_special_clients_all(Table),crw_pe_special_clients_all,Table,Table,,2/10/2019 11:30:51 AM,ird0sxw,2/10/2019 11:30:51 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_lan_indicator(Table),crw_ps_lan_indicator,Table,Table,,4/10/2019 10:11:31 AM,ird0sxw,9/10/2019 2:48:30 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_lancustomerlevel(Table),crw_ps_lancustomerlevel,Table,Table,,2/09/2019 3:28:24 PM,ird0sxw,2/09/2019 3:28:24 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_lancustomersubtype(Table),crw_ps_lancustomersubtype,Table,Table,,2/09/2019 3:33:09 PM,ird0sxw,2/09/2019 3:33:09 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_lancustomertype(Table),crw_ps_lancustomertype,Table,Table,,30/08/2019 10:19:50 AM,ird0sxw,2/09/2019 3:22:42 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_lannz_customerclass(Table),crw_ps_lannz_customerclass,Table,Table,,2/09/2019 3:38:28 PM,ird0sxw,2/09/2019 3:38:28 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_lannz_customersegments(Table),crw_ps_lannz_customersegments,Table,Table,,2/09/2019 3:42:43 PM,ird0sxw,2/09/2019 3:42:43 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_lanofficelocation(Table),crw_ps_lanofficelocation,Table,Table,,2/09/2019 3:47:14 PM,ird0sxw,2/09/2019 3:47:14 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblcustomer(Table),crw_ps_tblcustomer,Table,Table,,31/07/2019 1:30:38 PM,ird0mxw,19/09/2019 11:06:09 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblcustomerhistory(Table),crw_ps_tblcustomerhistory,Table,Table,,24/10/2019 1:14:52 PM,ird0mxw,24/10/2019 1:14:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblcustomerinfo(Table),crw_ps_tblcustomerinfo,Table,Table,,3/09/2019 9:53:53 AM,ird0sxw,3/09/2019 9:53:53 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblcustomerlevel(Table),crw_ps_tblcustomerlevel,Table,Table,,29/08/2019 3:45:16 PM,ird0mxw,2/09/2019 1:04:11 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblcustomerstd(Table),crw_ps_tblcustomerstd,Table,Table,,2/09/2019 2:39:00 PM,ird0sxw,2/09/2019 2:39:00 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblid(Table),crw_ps_tblid,Table,Table,,1/07/2019 6:47:56 PM,,2/09/2019 2:06:38 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblid_ird(Table),crw_ps_tblid_ird,Table,Table,,15/10/2019 3:04:31 PM,ird0mxw,15/10/2019 3:04:31 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblindicator(Table),crw_ps_tblindicator,Table,Table,,28/08/2019 9:41:00 AM,ird0sxw,9/09/2019 12:43:21 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblindicator_insolv(Table),crw_ps_tblindicator_insolv,Table,Table,,5/09/2019 8:42:10 AM,ird0sxw,9/10/2019 1:46:08 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblindicator_sec(Table),crw_ps_tblindicator_sec,Table,Table,,9/09/2019 5:43:03 PM,ird0sxw,9/09/2019 5:43:03 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblnaics(Table),crw_ps_tblnaics,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,5/05/2020 4:01:48 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblnamerecord(Table),crw_ps_tblnamerecord,Table,Table,,28/08/2019 9:56:03 AM,ird0mxw,2/09/2019 2:00:44 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblnz_accidgedu(Table),crw_ps_tblnz_accidgedu,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 3:06:28 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblnz_accidgovr(Table),crw_ps_tblnz_accidgovr,Table,Table,,30/08/2019 8:45:25 AM,ird0sxw,2/09/2019 3:01:40 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblnz_cstcominfo(Table),crw_ps_tblnz_cstcominfo,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 3:14:07 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblnz_customerstd(Table),crw_ps_tblnz_customerstd,Table,Table,,30/08/2019 10:20:28 AM,ird0sxw,2/09/2019 2:24:52 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/crw_ps_tblnz_custsegmenthist(Table),crw_ps_tblnz_custsegmenthist,Table,Table,,10/10/2019 12:35:25 PM,ird0mxw,11/10/2019 3:02:39 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/individual_dim(Table),individual_dim,Table,Table,,9/09/2019 4:23:16 PM,ird0mxw,7/05/2020 4:10:36 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/local_individual_default(Table),local_individual_default,Table,Table,,19/02/2020 2:13:14 PM,ird0mxw,12/05/2020 10:38:25 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/local_organisation_default(Table),local_organisation_default,Table,Table,,19/02/2020 2:13:14 PM,ird0mxw,12/05/2020 10:37:46 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/local_start_bankruptcy(Table),local_start_bankruptcy,Table,Table,,6/09/2019 11:09:28 AM,ird0sxw,2/10/2019 9:08:14 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/mp_source_code(Table),mp_source_code,Table,Table,,18/09/2019 10:06:22 AM,ird0sxw,8/01/2020 10:41:39 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/organisation_dim(Table),organisation_dim,Table,Table,,9/09/2019 4:23:16 PM,ird0mxw,7/05/2020 4:07:56 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/party_dim(Table),party_dim,Table,Table,,9/09/2019 4:23:16 PM,ird0mxw,7/05/2020 4:13:35 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_party_sk_map(Table),rfn_party_sk_map,Table,Table,,31/07/2019 1:44:42 PM,ird0mxw,19/11/2019 1:35:20 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_all_dates_f(Table),rfn_pe_all_dates_f,Table,Table,,14/10/2019 6:50:45 PM,ird0mxw,16/10/2019 1:49:29 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_all_dates_fh(Table),rfn_pe_all_dates_fh,Table,Table,,14/10/2019 6:50:45 PM,ird0mxw,16/10/2019 1:49:03 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_individual(Table),rfn_pe_individual,Table,Table,,16/09/2019 9:23:17 AM,ird0mxw,7/05/2020 3:41:55 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_individual_c(Table),rfn_pe_individual_c,Table,Table,,25/09/2019 2:00:38 PM,,7/05/2020 3:33:42 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_individual_d(Table),rfn_pe_individual_d,Table,Table,,9/09/2019 4:23:16 PM,ird0mxw,7/05/2020 3:33:01 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_individual_timeline_f(Table),rfn_pe_individual_timeline_f,Table,Table,,16/09/2019 9:23:17 AM,ird0mxw,16/09/2019 11:39:56 AM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_keys(Table),rfn_pe_keys,Table,Table,,1/08/2019 5:43:48 PM,ird0mxw,13/09/2019 2:37:54 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_organisation(Table),rfn_pe_organisation,Table,Table,,9/09/2019 4:23:16 PM,ird0mxw,7/05/2020 3:41:05 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_organisation_c(Table),rfn_pe_organisation_c,Table,Table,,25/09/2019 2:00:38 PM,,7/05/2020 3:40:49 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_organisation_d(Table),rfn_pe_organisation_d,Table,Table,,9/09/2019 4:23:16 PM,ird0mxw,7/05/2020 3:37:43 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_organisation_timeline_f(Table),rfn_pe_organisation_timeline_f,Table,Table,,13/09/2019 2:37:54 PM,ird0sxw,16/09/2019 2:01:12 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_raw_tbid_ird(Table),rfn_pe_raw_tbid_ird,Table,Table,,30/04/2020 4:00:09 PM,,30/04/2020 4:00:09 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_timeline(Table),rfn_pe_timeline,Table,Table,,1/08/2019 5:43:48 PM,ird0mxw,14/10/2019 6:35:03 PM,ird0mxw
/IRD/DIP Data Management/3000 Repositories/DIP/DIP Impala Refined/Party/rfn_pe_timeline_f(Table),rfn_pe_timeline_f,Table,Table,,7/01/2020 4:55:12 PM,ird0mxw,7/01/2020 4:55:12 PM,ird0mxw
